delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_minutes,expected_time_minutes,delayed,delivery_status,delivery_rating,delivery_cost,Traffic_Level,Peak_Hour,Rider_Workload,ETA_Minutes,Delay_Risk,Delivery_Intelligence_Score
4898,shadowfax,fragile items,EV Scooter,Scheduled,west,rainy,7.27,3.17,26,21,yes,delayed,3,78.16,Low,No,1,21,Medium,89
4899,xpressbees,electronics,Scooter,Priority,east,stormy,2.42,3.33,26,19,yes,failed,1,39.36,Medium,Yes,4,19,Medium,82
4900,shadowfax,groceries,Scooter,Scheduled,central,cold,4.82,4.02,23,24,yes,delayed,2,58.56,Medium,Yes,3,24,Low,99
4901,dhl,clothing,Scooter,Scheduled,south,clear,2.88,6.11,26,21,no,delivered,4,51.04,High,No,2,21,Medium,83
4902,shadowfax,cosmetics,EV Scooter,Instant,west,rainy,7.07,0.7,36,29,no,delivered,5,84.56,High,No,2,29,Medium,79
4903,shadowfax,pharmacy,Bike,Instant,south,foggy,9.12,6.4,34,24,yes,delayed,3,92.96,Low,No,5,24,High,75
4904,xpressbees,cosmetics,Scooter,Priority,south,clear,8.07,1.56,25,23,no,delivered,3,84.56,Low,No,4,23,Low,92
4905,blue dart,electronics,Bike,Instant,east,rainy,7.32,5.38,30,25,no,delivered,4,78.56,Medium,No,2,25,Medium,88
4906,shadowfax,furniture,Scooter,Priority,west,foggy,1.67,3.04,20,15,yes,failed,1,33.36,Medium,No,2,15,Medium,88
4907,ekart,electronics,Bike,Priority,east,foggy,1.58,4.05,17,18,no,delivered,4,32.64,Medium,Yes,2,18,Low,100
4908,amazon logistics,documents,Bike,Instant,central,stormy,4.77,0.62,29,20,no,delivered,3,58.16,Low,Yes,1,20,High,81
4909,amazon logistics,automobile parts,Bike,Priority,south,cold,3.95,1.88,23,18,no,delivered,3,51.6,Low,Yes,1,18,Medium,89
4910,shadowfax,cosmetics,Bike,Scheduled,east,rainy,5.48,1.46,17,18,no,delivered,4,63.84,Low,No,2,18,Low,100
4911,ecom express,electronics,Scooter,Instant,east,rainy,4.15,7.9,19,18,yes,delayed,2,53.2,Low,Yes,1,18,Low,97
4912,fedex,groceries,Bike,Priority,west,cold,8.02,1.07,31,26,no,delivered,3,84.16,Medium,No,4,26,Medium,86
4913,delhivery,fragile items,EV Scooter,Priority,east,foggy,5.36,6.52,34,25,no,delivered,4,62.88,Medium,Yes,1,25,High,81
4914,shadowfax,clothing,Scooter,Instant,east,clear,9.52,3.73,26,28,no,delivered,4,96.16,Low,Yes,2,28,Low,100
4915,xpressbees,cosmetics,Scooter,Scheduled,north,cold,4.1,5.41,27,22,no,delivered,4,52.8,Medium,Yes,5,22,Medium,85
4916,delhivery,documents,Bike,Priority,north,stormy,4.12,7.39,22,18,yes,delayed,2,52.96,Low,Yes,5,18,Medium,87
4917,delhivery,furniture,EV Scooter,Instant,north,cold,7.8,0.86,31,30,yes,delayed,2,90.4,High,No,2,30,Low,91
4918,ekart,fragile items,Scooter,Instant,west,cold,9.17,2.96,25,25,no,delivered,5,93.36,Low,No,4,25,Low,96
4919,amazon logistics,cosmetics,Scooter,Instant,south,stormy,5.87,6.23,22,19,yes,delayed,3,66.96,Low,No,2,19,Low,92
4920,fedex,documents,EV Scooter,Priority,east,hot,6.77,6.44,36,27,no,delivered,4,74.16,Medium,Yes,2,27,High,80
4921,ecom express,electronics,Bike,Scheduled,east,clear,1.93,7.14,18,19,no,delivered,5,43.44,High,No,3,19,Low,94
4922,amazon logistics,documents,EV Scooter,Instant,south,stormy,8.75,7.67,35,30,no,delivered,3,90,Medium,Yes,5,30,Medium,85
4923,fedex,groceries,Scooter,Priority,north,clear,2.2,4.93,23,15,no,delivered,4,37.6,Low,Yes,4,15,Medium,80
4924,xpressbees,clothing,Bike,Priority,east,clear,7.26,3.34,30,21,no,delivered,5,78.08,Low,No,5,21,High,77
4925,ekart,fragile items,Scooter,Priority,south,hot,4.49,1.4,20,16,no,delivered,3,55.92,Low,No,5,16,Medium,87
4926,delhivery,electronics,EV Scooter,Scheduled,east,clear,3.44,1.91,27,21,yes,delayed,2,47.52,Medium,Yes,2,21,Medium,86
4927,dhl,furniture,Scooter,Scheduled,west,clear,7.8,6.4,26,26,no,delivered,4,82.4,Medium,No,1,26,Low,99
4928,shadowfax,automobile parts,Scooter,Scheduled,west,foggy,4.74,3.9,29,25,yes,delayed,3,65.92,High,No,1,25,Medium,86
4929,blue dart,groceries,Bike,Scheduled,east,foggy,6.45,6.69,33,23,yes,failed,1,71.6,Low,Yes,3,23,High,77
4930,blue dart,furniture,Bike,Priority,central,cold,1.62,7.72,14,11,no,delivered,4,32.96,Low,No,2,11,Low,92
4931,delhivery,electronics,Scooter,Priority,central,hot,1.75,5.04,29,22,no,delivered,4,42,High,Yes,3,22,Medium,78
4932,xpressbees,cosmetics,EV Scooter,Scheduled,west,clear,2.43,4.52,17,16,no,delivered,3,39.44,Medium,No,4,16,Low,94
4933,ecom express,automobile parts,Bike,Instant,central,clear,6.41,2.22,25,24,no,delivered,3,71.28,Medium,No,3,24,Low,95
4934,amazon logistics,cosmetics,Scooter,Scheduled,central,cold,2.9,3.56,22,20,no,delivered,3,43.2,Medium,Yes,4,20,Low,92
4935,dhl,clothing,Bike,Scheduled,central,hot,4.86,4.25,28,25,no,delivered,5,66.88,High,No,2,25,Low,87
4936,shadowfax,groceries,Bike,Priority,north,hot,8.63,5.93,22,24,no,delivered,4,89.04,Low,No,4,24,Low,100
4937,ecom express,cosmetics,Bike,Instant,west,rainy,5.66,6.63,34,26,yes,delayed,2,73.28,High,No,4,26,Medium,75
4938,shadowfax,fragile items,Scooter,Scheduled,north,cold,0.55,4.1,28,20,no,delivered,5,32.4,High,Yes,4,20,Medium,75
4939,ekart,groceries,Bike,Priority,south,foggy,8.89,2.38,31,27,no,delivered,4,91.12,Low,Yes,4,27,Medium,88
4940,dhl,automobile parts,Scooter,Priority,west,clear,2.76,2.73,25,16,yes,delayed,3,42.08,Low,Yes,4,16,High,78
4941,xpressbees,clothing,Bike,Priority,east,cold,6.09,4.43,34,26,yes,failed,1,68.72,Medium,Yes,5,26,Medium,79
4942,fedex,cosmetics,Bike,Instant,west,clear,5.02,7.41,27,28,no,delivered,5,68.16,High,Yes,3,28,Low,94
4943,amazon logistics,furniture,EV Scooter,Priority,south,clear,4.4,5.27,20,20,no,delivered,3,55.2,Medium,No,4,20,Low,96
4944,amazon logistics,cosmetics,Bike,Priority,central,foggy,1.25,1.2,18,18,no,delivered,3,38,High,No,1,18,Low,94
4945,delhivery,pharmacy,Scooter,Scheduled,south,hot,6.2,3.38,30,27,no,delivered,4,77.6,High,No,5,27,Low,84
4946,xpressbees,groceries,Scooter,Scheduled,west,stormy,2.82,1.19,18,20,yes,delayed,2,42.56,Medium,Yes,1,20,Low,100
4947,dhl,fragile items,Bike,Instant,west,clear,5.7,3.14,22,21,yes,failed,1,65.6,Low,Yes,4,21,Low,94
4948,fedex,fragile items,Bike,Priority,north,cold,6.39,6.57,22,24,yes,delayed,2,71.12,Medium,No,1,24,Low,100
4949,ekart,fragile items,Bike,Scheduled,central,stormy,5.8,7.04,25,22,no,delivered,4,66.4,Medium,No,3,22,Low,91
4950,dhl,electronics,EV Scooter,Priority,west,cold,8.34,3.87,30,23,no,delivered,4,86.72,Low,No,1,23,Medium,85
4951,ekart,groceries,Scooter,Scheduled,north,stormy,0.96,1.03,22,13,yes,delayed,3,27.68,Low,Yes,4,13,High,78
4952,delhivery,cosmetics,Scooter,Scheduled,south,rainy,1.91,2.28,28,19,no,delivered,5,43.28,High,No,5,19,High,72
4953,amazon logistics,fragile items,EV Scooter,Priority,north,clear,6.71,5.48,23,23,yes,delayed,2,73.68,Low,Yes,2,23,Low,98
4954,blue dart,groceries,EV Scooter,Scheduled,east,hot,0.85,7.8,21,18,yes,delayed,2,34.8,High,No,1,18,Low,88
4955,dhl,cosmetics,Scooter,Scheduled,north,clear,8.61,4.12,32,30,no,delivered,5,96.88,High,No,3,30,Low,88
4956,blue dart,pharmacy,EV Scooter,Instant,west,cold,6.84,3.98,30,27,yes,delayed,2,74.72,Medium,Yes,4,27,Low,90
4957,blue dart,clothing,EV Scooter,Priority,north,hot,8.46,7.28,28,30,no,delivered,5,95.68,High,No,4,30,Low,95
4958,dhl,automobile parts,Bike,Priority,west,foggy,3.34,5.59,24,14,no,delivered,4,46.72,Low,No,5,14,High,75
4959,ecom express,furniture,EV Scooter,Scheduled,west,stormy,9.24,4.31,28,30,no,delivered,3,101.92,High,Yes,1,30,Low,98
4960,ecom express,pharmacy,Scooter,Scheduled,south,foggy,0.97,6.89,19,21,no,delivered,4,35.76,High,Yes,5,21,Low,94
4961,dhl,documents,Scooter,Instant,south,clear,4.46,4.94,25,24,no,delivered,3,63.68,High,No,2,24,Low,91
4962,fedex,electronics,Scooter,Scheduled,west,cold,2.19,6.77,18,19,no,delivered,5,37.52,Medium,Yes,4,19,Low,98
4963,ecom express,furniture,Bike,Instant,central,hot,6.88,6.12,33,28,no,delivered,4,83.04,High,No,5,28,Medium,80
4964,ekart,cosmetics,EV Scooter,Instant,central,cold,6.31,7.3,27,22,yes,delayed,2,70.48,Low,Yes,1,22,Medium,89
4965,ecom express,documents,EV Scooter,Priority,west,stormy,7.07,7.65,32,25,yes,delayed,3,76.56,Medium,No,4,25,Medium,82
4966,delhivery,automobile parts,Scooter,Scheduled,south,cold,6.15,4.53,27,22,no,delivered,5,69.2,Low,Yes,4,22,Medium,86
4967,ekart,cosmetics,Bike,Priority,south,clear,7.98,0.97,37,29,no,delivered,4,83.84,Medium,Yes,1,29,Medium,83
4968,dhl,pharmacy,Bike,Instant,north,stormy,2.19,5.89,20,16,yes,delayed,3,37.52,Medium,No,1,16,Medium,91
4969,delhivery,fragile items,Scooter,Priority,north,cold,4.83,5.56,29,25,no,delivered,4,66.64,High,No,4,25,Medium,83
4970,amazon logistics,fragile items,Scooter,Scheduled,north,foggy,6,4.85,36,26,no,delivered,3,68,Medium,Yes,3,26,High,77
4971,amazon logistics,cosmetics,EV Scooter,Instant,west,foggy,9.35,2.02,35,30,yes,delayed,2,94.8,Medium,Yes,5,30,Medium,85
4972,dhl,fragile items,EV Scooter,Scheduled,east,hot,1.38,5.8,12,13,no,delivered,5,31.04,Low,Yes,1,13,Low,100
4973,amazon logistics,cosmetics,Scooter,Priority,east,foggy,3.34,4.59,24,21,no,delivered,4,46.72,Medium,Yes,4,21,Low,90
4974,xpressbees,fragile items,EV Scooter,Priority,south,clear,4,4.59,25,23,no,delivered,4,60,High,No,3,23,Low,88
4975,amazon logistics,electronics,EV Scooter,Priority,north,rainy,4.1,4.81,27,19,no,delivered,3,52.8,Medium,No,1,19,Medium,83
4976,amazon logistics,groceries,Scooter,Priority,east,cold,1.14,7.12,21,21,no,delivered,5,37.12,High,Yes,2,21,Low,93
4977,shadowfax,fragile items,Bike,Priority,east,rainy,4.56,5.39,32,23,no,delivered,4,56.48,Medium,Yes,3,23,High,79
4978,delhivery,furniture,EV Scooter,Instant,north,rainy,5.73,1.87,28,22,no,delivered,3,65.84,Medium,No,3,22,Medium,85
4979,ecom express,electronics,EV Scooter,Scheduled,west,foggy,3.28,4.11,28,22,yes,delayed,2,54.24,High,No,1,22,Medium,82
4980,shadowfax,fragile items,Bike,Scheduled,south,foggy,1.78,7.27,20,19,yes,delayed,2,42.24,High,No,1,19,Low,92
4981,ecom express,pharmacy,Bike,Scheduled,east,cold,7.1,2.27,28,28,no,delivered,3,76.8,Medium,Yes,4,28,Low,96
4982,ecom express,automobile parts,Bike,Scheduled,south,hot,3.11,1.12,24,17,no,delivered,4,44.88,Low,Yes,4,17,Medium,82
4983,blue dart,electronics,Bike,Priority,north,hot,5.51,0.73,24,25,no,delivered,5,64.08,Medium,Yes,1,25,Low,100
4984,dhl,clothing,Bike,Instant,central,clear,5.48,7.3,25,22,yes,delayed,2,63.84,Medium,No,2,22,Low,92
4985,blue dart,furniture,Bike,Instant,west,cold,7.11,1.24,26,25,no,delivered,4,76.88,Medium,No,4,25,Low,94
4986,delhivery,clothing,EV Scooter,Priority,south,foggy,6.31,6.49,31,26,yes,delayed,2,70.48,Medium,Yes,3,26,Medium,87
4987,ecom express,furniture,Scooter,Priority,south,clear,1.54,0.72,17,19,no,delivered,4,40.32,High,No,3,19,Low,96
4988,ecom express,groceries,Bike,Instant,north,rainy,7.43,0.25,31,30,no,delivered,4,87.44,High,Yes,2,30,Low,91
4989,ecom express,clothing,EV Scooter,Priority,west,stormy,6.48,5.91,24,24,no,delivered,3,71.84,Medium,No,1,24,Low,99
4990,amazon logistics,cosmetics,EV Scooter,Instant,south,clear,9.88,5.85,35,30,no,delivered,4,99.04,Medium,Yes,2,30,Medium,88
4991,shadowfax,electronics,Bike,Priority,south,hot,5.09,4.31,25,24,no,delivered,4,60.72,Medium,Yes,1,24,Low,97
4992,fedex,fragile items,Bike,Scheduled,central,rainy,7.04,1.38,36,28,no,delivered,4,76.32,Medium,Yes,2,28,Medium,82
4993,ecom express,clothing,EV Scooter,Scheduled,central,cold,9.37,4,26,28,no,delivered,5,94.96,Low,Yes,5,28,Low,99
4994,fedex,pharmacy,Bike,Instant,east,clear,9.87,3.14,35,30,no,delivered,4,98.96,Medium,Yes,5,30,Medium,85
4995,shadowfax,automobile parts,Scooter,Instant,east,cold,3.23,7.31,18,17,no,delivered,5,45.84,Low,Yes,1,17,Low,97
4996,blue dart,clothing,Bike,Instant,central,hot,6.28,1.69,37,30,no,delivered,5,78.24,High,Yes,5,30,Medium,76
4997,xpressbees,automobile parts,Bike,Instant,west,rainy,3.51,4.62,26,21,no,delivered,4,48.08,Medium,Yes,2,21,Medium,88
4998,amazon logistics,documents,Bike,Scheduled,south,foggy,5.49,4.57,16,18,yes,delayed,3,63.92,Low,No,1,18,Low,100
4999,xpressbees,cosmetics,Scooter,Instant,west,clear,9.95,1.86,36,29,no,delivered,3,99.6,Low,Yes,1,29,Medium,85
5000,fedex,fragile items,Scooter,Scheduled,north,clear,3.86,4.03,23,23,no,delivered,5,58.88,High,No,2,23,Low,93
5001,blue dart,documents,Scooter,Scheduled,east,foggy,1.73,5.78,17,18,yes,failed,1,33.84,Medium,Yes,5,18,Low,97
5002,delhivery,groceries,Bike,Priority,east,rainy,5.85,5.1,36,27,yes,delayed,2,74.8,High,No,5,27,High,72
5003,shadowfax,fragile items,Scooter,Scheduled,east,hot,5.44,1.98,32,26,no,delivered,5,71.52,High,No,1,26,Medium,82
5004,xpressbees,electronics,Scooter,Instant,west,hot,6.5,6.45,28,24,no,delivered,4,72,Medium,No,4,24,Medium,88
5005,xpressbees,electronics,EV Scooter,Scheduled,north,rainy,5.18,3.49,29,21,no,delivered,4,61.44,Medium,No,5,21,Medium,79
5006,ecom express,documents,Bike,Priority,central,rainy,2.21,6.8,21,19,no,delivered,4,37.68,Medium,Yes,2,19,Low,94
5007,fedex,pharmacy,Scooter,Priority,south,cold,6.29,2.6,33,27,no,delivered,5,78.32,High,No,5,27,Medium,78
5008,amazon logistics,fragile items,EV Scooter,Scheduled,south,foggy,7.23,7.83,21,21,no,delivered,3,77.84,Low,No,2,21,Low,98
5009,xpressbees,pharmacy,Bike,Priority,east,stormy,9.8,3.6,30,26,yes,delayed,2,98.4,Low,No,4,26,Medium,88
5010,ekart,furniture,EV Scooter,Scheduled,central,stormy,0.52,3.44,29,20,no,delivered,4,32.16,High,Yes,2,20,High,75
5011,amazon logistics,fragile items,Bike,Scheduled,central,hot,0.73,3.71,12,13,no,delivered,5,25.84,Medium,No,2,13,Low,100
5012,delhivery,clothing,Scooter,Scheduled,east,cold,6.44,1.85,27,28,yes,delayed,2,79.52,High,No,4,28,Low,93
5013,shadowfax,automobile parts,Scooter,Scheduled,east,hot,1.62,0.88,26,22,yes,failed,2,40.96,High,Yes,1,22,Medium,86
5014,ecom express,documents,EV Scooter,Scheduled,east,clear,8.56,7.41,38,30,yes,delayed,2,96.48,High,No,1,30,Medium,78
5015,shadowfax,documents,EV Scooter,Priority,west,foggy,8.1,6.6,39,30,yes,failed,2,92.8,High,Yes,3,30,High,74
5016,ecom express,automobile parts,EV Scooter,Scheduled,central,rainy,9.99,2.85,37,30,yes,delayed,2,99.92,Medium,Yes,4,30,Medium,82
5017,delhivery,pharmacy,Scooter,Instant,north,rainy,4.43,1.27,22,20,no,delivered,5,55.44,Medium,No,4,20,Low,92
5018,fedex,groceries,EV Scooter,Instant,east,rainy,3.67,5.47,27,19,yes,delayed,3,49.36,Medium,No,3,19,Medium,81
5019,amazon logistics,documents,Scooter,Instant,east,cold,5.82,5.46,27,26,no,delivered,5,74.56,High,No,1,26,Low,92
5020,shadowfax,groceries,Scooter,Instant,west,cold,6.56,2.07,34,30,no,delivered,4,80.48,High,Yes,3,30,Medium,84
5021,amazon logistics,fragile items,Bike,Priority,north,rainy,0.61,0.49,11,10,yes,delayed,2,24.88,Low,No,5,10,Low,93
5022,fedex,clothing,Scooter,Scheduled,east,stormy,2.41,7.42,17,16,yes,delayed,2,39.28,Medium,No,2,16,Low,96
5023,xpressbees,clothing,Bike,Priority,west,foggy,3.18,0.76,23,14,no,delivered,3,45.44,Low,No,5,14,High,77
5024,dhl,documents,EV Scooter,Instant,north,hot,8.01,5.99,35,30,no,delivered,4,92.08,High,No,1,30,Medium,84
5025,amazon logistics,furniture,Bike,Scheduled,north,cold,3.42,6.03,19,18,yes,delayed,3,47.36,Medium,No,1,18,Low,97
5026,blue dart,fragile items,Scooter,Scheduled,north,foggy,5.31,1.31,27,18,no,delivered,3,62.48,Low,No,4,18,High,78
5027,ekart,clothing,Bike,Instant,central,foggy,3.58,5.86,14,14,no,delivered,5,48.64,Low,No,4,14,Low,96
5028,delhivery,fragile items,Scooter,Instant,central,foggy,0.56,3.33,12,13,no,delivered,4,24.48,Medium,No,5,13,Low,97
5029,xpressbees,automobile parts,EV Scooter,Scheduled,east,foggy,7.02,2.22,25,25,no,delivered,4,76.16,Medium,No,4,25,Low,96
5030,ekart,groceries,EV Scooter,Priority,central,cold,3.74,4.32,26,18,no,delivered,5,49.92,Low,Yes,3,18,Medium,81
5031,ekart,automobile parts,Scooter,Scheduled,east,clear,7.38,6.92,35,28,no,delivered,5,79.04,Medium,Yes,3,28,Medium,83
5032,amazon logistics,automobile parts,Scooter,Scheduled,central,clear,6.35,2.6,35,30,no,delivered,4,78.8,High,Yes,2,30,Medium,83
5033,dhl,fragile items,EV Scooter,Instant,north,foggy,0.78,3.59,25,16,yes,delayed,3,26.24,Medium,Yes,2,16,High,80
5034,blue dart,groceries,Scooter,Scheduled,west,foggy,2.17,5.2,16,15,yes,failed,2,37.36,Low,Yes,5,15,Low,93
5035,delhivery,documents,Bike,Priority,west,foggy,3.64,3.19,18,18,no,delivered,5,49.12,Low,Yes,1,18,Low,99
5036,ekart,fragile items,Scooter,Scheduled,west,cold,3.71,7.92,18,19,no,delivered,5,49.68,Medium,No,2,19,Low,100
5037,ecom express,groceries,EV Scooter,Scheduled,east,stormy,6.89,1.12,34,24,no,delivered,5,75.12,Medium,No,5,24,High,75
5038,fedex,electronics,Bike,Instant,south,rainy,9.2,0.82,25,25,no,delivered,4,93.6,Low,No,2,25,Low,98
5039,ecom express,cosmetics,Bike,Instant,north,rainy,8.07,0.38,34,26,no,delivered,5,84.56,Low,Yes,1,26,Medium,83
5040,blue dart,groceries,EV Scooter,Instant,west,clear,6.63,3.33,26,28,no,delivered,4,81.04,High,No,1,28,Low,98
5041,dhl,automobile parts,EV Scooter,Instant,east,clear,5.07,7.31,15,17,no,delivered,5,60.56,Low,No,2,17,Low,100
5042,blue dart,fragile items,EV Scooter,Scheduled,east,rainy,6.46,0.55,33,24,no,delivered,4,71.68,Medium,No,2,24,High,80
5043,dhl,electronics,Scooter,Priority,north,hot,8.97,1.4,34,28,no,delivered,4,91.76,Medium,No,3,28,Medium,85
5044,shadowfax,automobile parts,Bike,Priority,south,cold,5.6,5.67,33,29,no,delivered,4,72.8,High,Yes,5,29,Medium,82
5045,amazon logistics,automobile parts,Bike,Instant,central,hot,3.68,4.07,26,23,no,delivered,4,57.44,High,No,2,23,Low,87
5046,dhl,cosmetics,Bike,Priority,west,cold,7.95,5,38,29,yes,delayed,3,83.6,Medium,Yes,4,29,High,78
5047,xpressbees,documents,Scooter,Scheduled,west,rainy,4.43,2.8,30,24,no,delivered,5,63.44,High,No,2,24,Medium,81
5048,shadowfax,cosmetics,EV Scooter,Priority,north,stormy,7.55,1.78,30,30,no,delivered,4,88.4,High,Yes,3,30,Low,92
5049,ekart,fragile items,Scooter,Scheduled,east,hot,8.43,5.87,37,30,no,delivered,4,95.44,High,No,1,30,Medium,80
5050,ecom express,fragile items,Bike,Instant,east,cold,3.34,6.99,26,22,no,delivered,4,54.72,High,No,3,22,Medium,84
5051,dhl,groceries,EV Scooter,Instant,west,rainy,7.39,0.25,28,29,yes,delayed,3,87.12,High,No,3,29,Low,94
5052,blue dart,cosmetics,Scooter,Priority,west,rainy,3.5,4.82,35,25,no,delivered,5,56,High,Yes,2,25,High,73
5053,ecom express,groceries,EV Scooter,Priority,north,cold,5.59,0.79,26,26,no,delivered,5,72.72,High,No,4,26,Low,91
5054,ecom express,documents,EV Scooter,Priority,central,stormy,2.48,2.23,21,15,no,delivered,5,39.84,Low,Yes,2,15,Medium,86
5055,delhivery,cosmetics,Bike,Scheduled,north,hot,7.01,4.26,33,29,yes,delayed,2,84.08,High,No,4,29,Medium,83
5056,ecom express,furniture,Scooter,Instant,east,stormy,8.1,3.34,37,30,no,delivered,4,92.8,High,Yes,5,30,Medium,76
5057,ecom express,documents,Scooter,Scheduled,south,clear,8.94,0.76,36,30,no,delivered,5,99.52,High,Yes,4,30,Medium,79
5058,amazon logistics,pharmacy,EV Scooter,Scheduled,south,clear,3.86,7.1,18,18,yes,delayed,3,50.88,Low,Yes,2,18,Low,98
5059,ekart,documents,Scooter,Priority,east,rainy,9.71,5.09,34,29,no,delivered,5,97.68,Medium,No,1,29,Medium,89
5060,shadowfax,pharmacy,Bike,Scheduled,east,stormy,3.16,6.95,24,17,yes,delayed,3,45.28,Low,Yes,3,17,Medium,83
5061,fedex,groceries,Bike,Instant,north,cold,0.8,6.7,24,20,no,delivered,4,34.4,High,Yes,1,20,Medium,86
5062,shadowfax,fragile items,Bike,Scheduled,north,stormy,9.84,3.04,36,30,no,delivered,4,98.72,Medium,Yes,4,30,Medium,84
5063,shadowfax,fragile items,EV Scooter,Scheduled,west,stormy,6.45,0.21,25,20,yes,delayed,3,71.6,Low,No,1,20,Medium,89
5064,shadowfax,furniture,Scooter,Instant,north,hot,8.5,1.79,36,30,no,delivered,4,96,High,Yes,1,30,Medium,82
5065,fedex,cosmetics,EV Scooter,Instant,south,hot,5.92,3.31,30,27,no,delivered,4,75.36,High,No,1,27,Low,88
5066,xpressbees,clothing,EV Scooter,Priority,central,hot,4.2,1.9,22,23,no,delivered,5,53.6,Medium,Yes,2,23,Low,100
5067,fedex,automobile parts,EV Scooter,Priority,south,rainy,6.15,6.3,28,27,no,delivered,3,77.2,High,No,5,27,Low,88
5068,delhivery,clothing,Scooter,Scheduled,north,rainy,8.71,3.55,30,30,no,delivered,5,97.68,High,Yes,1,30,Low,94
5069,delhivery,fragile items,Scooter,Priority,east,hot,7.64,7.84,28,25,no,delivered,4,81.12,Low,Yes,2,25,Low,92
5070,ecom express,fragile items,Scooter,Scheduled,east,clear,7.2,3.9,21,21,yes,delayed,2,77.6,Low,No,5,21,Low,95
5071,ecom express,clothing,Bike,Scheduled,north,hot,3.49,0.37,32,25,yes,delayed,2,55.92,High,Yes,4,25,Medium,77
5072,shadowfax,electronics,EV Scooter,Scheduled,east,cold,0.8,7.98,12,10,no,delivered,4,26.4,Low,No,5,10,Low,91
5073,blue dart,cosmetics,EV Scooter,Priority,central,stormy,4.43,6.74,22,20,no,delivered,4,55.44,Medium,No,5,20,Low,91
5074,amazon logistics,fragile items,Bike,Priority,central,hot,5.22,2.49,16,17,no,delivered,3,61.76,Low,No,2,17,Low,100
5075,blue dart,cosmetics,Scooter,Priority,north,stormy,2.76,1.4,27,21,no,delivered,4,50.08,High,No,5,21,Medium,78
5076,dhl,electronics,Bike,Priority,west,foggy,4.79,1.64,22,17,yes,failed,1,58.32,Low,No,1,17,Medium,89
5077,ekart,pharmacy,Scooter,Instant,west,rainy,9.53,3.47,28,30,yes,failed,1,96.24,Medium,Yes,2,30,Low,100
5078,delhivery,groceries,Scooter,Priority,west,stormy,2.55,7.79,31,24,yes,delayed,2,48.4,High,Yes,3,24,Medium,78
5079,amazon logistics,automobile parts,Bike,Instant,west,cold,3.37,3.96,16,14,no,delivered,4,46.96,Low,No,2,14,Low,94
5080,fedex,fragile items,Bike,Scheduled,west,hot,1.57,2.34,23,14,no,delivered,5,32.56,Low,Yes,2,14,High,80
5081,ekart,fragile items,EV Scooter,Instant,central,foggy,7.96,3.23,24,22,no,delivered,4,83.68,Low,No,4,22,Low,92
5082,fedex,groceries,EV Scooter,Priority,south,clear,7.89,5.67,31,30,no,delivered,4,91.12,High,No,3,30,Low,90
5083,delhivery,documents,Scooter,Instant,north,cold,9.18,1.62,38,29,yes,delayed,2,93.44,Medium,No,2,29,High,80
5084,dhl,fragile items,Scooter,Priority,south,clear,4.72,6.89,23,16,no,delivered,5,57.76,Low,No,2,16,Medium,84
5085,fedex,clothing,Bike,Scheduled,north,rainy,0.74,3.13,12,10,no,delivered,4,25.92,Low,No,1,10,Low,95
5086,dhl,electronics,Scooter,Scheduled,north,stormy,5.09,5.57,23,25,yes,delayed,2,68.72,High,No,5,25,Low,94
5087,amazon logistics,electronics,Bike,Priority,north,cold,5.25,1.8,28,21,no,delivered,5,62,Medium,No,1,21,Medium,85
5088,ekart,furniture,Bike,Scheduled,east,clear,2.31,3.73,18,15,no,delivered,5,38.48,Low,Yes,1,15,Low,93
5089,blue dart,electronics,Scooter,Priority,central,rainy,9.27,2.82,33,30,yes,delayed,2,102.16,High,No,3,30,Low,86
5090,fedex,pharmacy,Scooter,Instant,north,cold,7.46,6.04,29,29,yes,failed,1,87.68,High,No,1,29,Low,94
5091,amazon logistics,clothing,Bike,Instant,west,clear,5.47,2.22,25,21,no,delivered,5,63.76,Low,Yes,5,21,Medium,87
5092,dhl,automobile parts,Bike,Priority,central,rainy,7.87,2.98,30,30,no,delivered,4,90.96,High,Yes,1,30,Low,94
